,IDU,i_mutli_crit
1540,31033AN0135,0.1400703857975455
1541,31033AN0136,0.14036593943210415
1542,31033AN0137,0.13997090480815708
1543,31033AN0140,0.13988904406227062
1544,31033AN0142,0.1402438596462634
1545,31033AN0148,0.14034017874768634
1546,31033AN0149,0.14041849133913398
1547,31033AN0179,0.1417795666925648
1548,31033AN0180,0.14460719854552803
1549,31033AN0177,0.14298575914478678
1550,31033AN0178,0.14589610345900142
1551,31033AN0161,0.14090321845642342
1552,31033AN0162,0.14141769453697917
1553,31033AN0167,0.14026736615019877
1554,31033AN0169,0.1406307745644543
1555,31033AN0171,0.14059195882938233
1556,31033AN0372,0.14161338239198917
1557,31033AN0365,0.14145975741722153
1558,31033AN0366,0.14152682417212678
1559,31033AN0367,0.14180225616568481
1560,31033AN0097,0.14131806137689099
1561,31033AN0098,0.14135458682616373
1562,31033AN0096,0.14154170405632635
1563,31033AN0436,0.14203064902568865
1564,31033AN0174,0.1452887412412307
1565,31033AN0163,0.14042869099467564
1566,31033AN0166,0.1422390214390913
1567,31033AN0164,0.1412099607723946
1568,31033AN0170,0.14034283766029756
1569,31033AN0172,0.14065205059405098
1570,31033AN0173,0.1417523591744512
1571,31033AN0165,0.14100165143787652
1572,31033AN0363,0.1407866626491314
1573,31033AN0120,0.1458245101389199
1574,31033AN0152,0.1417889899104285
1575,31033AN0108,0.14063947845654506
1576,31033AN0109,0.1405559443174592
1577,31033AN0125,0.1403105170308342
1578,31033AN0102,0.1413866260086193
1579,31033AN0053,0.1426727379710325
1580,31033AN0101,0.14152974108737454
1581,31033AN0106,0.14447303384356275
1582,31033AN0107,0.1411844560844496
1583,31033AN0103,0.1431258405521339
1584,31033AN0052,0.1427609994718073
1585,31033AN0049,0.14162782053922426
1586,31033AN0048,0.14239625527753416
1587,31033AN0046,0.15159084226540215
1588,31033AN0054,0.14255734000738104
1589,31033AN0095,0.14616905547214284
1590,31033AN0093,0.14440192972251614
1591,31033AN0092,0.1418586721445526
1592,31033AN0088,0.1419803025914567
1593,31033AN0090,0.1434479090679974
1594,31033AN0089,0.14099766167930292
1595,31033AN0084,0.14339061661020847
1596,31033AN0086,0.14314627032047264
1597,31033AN0100,0.1441244201152379
1598,31033AN0091,0.14772057721152013
1599,31033AN0083,0.1459779238185543
1600,31033AN0047,0.16265464293573428
1601,31033AN0051,0.1425751278362509
1602,31033AN0087,0.14586502101211887
1603,31033AN0065,0.1538302336179037
1604,31033AN0371,0.14157308712339606
1605,31033AN0364,0.1414156620342903
1606,31033AN0437,0.1434272171362598
1607,31033AN0438,0.1413478577665225
1608,31033AN0439,0.1414129452224122
1609,31033AN0370,0.1424952229279019
1610,31033AN0368,0.14078232351229616
1611,31033AN0079,0.1431220415310922
1612,31033AN0382,0.15227130288716484
1613,31033AN0381,0.1512416752340085
1614,31033AN0380,0.1464530440241236
1615,31033AN0377,0.14161750296508402
1616,31033AN0383,0.14297967521476654
1617,31033AN0421,0.14731386860872622
1618,31033AN0384,0.14343984069796833
1619,31033AN0432,0.1425395528497646
1620,31033AN0031,0.14524684573679117
1621,31033AN0017,0.14362240482477664
1622,31033AN0080,0.15346759109827207
1623,31033AN0020,0.14563225594998586
1624,31033AN0019,0.145613505336671
1625,31033AN0010,0.14213829318321589
1626,31033AN0011,0.14448423519611694
1627,31033AN0012,0.14293208958164758
1628,31033AN0018,0.14530100062894782
1629,31033AN0082,0.1516920079882469
1630,31033AN0422,0.1498833700314189
1631,31033AN0433,0.1412452797570942
1632,31033AN0030,0.14220071815322632
1633,31033AN0028,0.14688665792865438
1634,31033AN0032,0.14664755313468794
1635,31033AN0033,0.1523948135780718
1636,31033AN0425,0.14476908721441253
1637,31033AN0424,0.1500808152459463
1638,31033AN0423,0.1523771427856696
1639,31033AN0419,0.1424591084672332
1640,31033AN0405,0.14231688156202715
1641,31033AN0403,0.14471585397486145
1642,31033AN0406,0.14238233907822453
1643,31033AN0408,0.14533852209816495
1644,31033AN0407,0.14141284137338497
1645,31033AN0369,0.1492536775015177
1646,31033AN0402,0.14050198557270008
1647,31033AN0409,0.14549995021167172
1648,31033AN0021,0.14365759041970147
1649,31033AN0024,0.14788142379913893
1650,31033AN0026,0.1587302293081974
1651,31033AN0027,0.15424913827386585
1652,31033AO0089,0.13826579985775628
1653,31033AO0105,0.13851047173271086
1654,31033AO0112,0.14744051104879488
1655,31033AO0123,0.1380054930961895
1656,31033AO0124,0.13765810177596005
1657,31033AO0125,0.1378479926428622
1658,31033AO0141,0.13764473509623773
1659,31033AO0122,0.13789365093128517
1660,31033AO0121,0.13817418173412527
1661,31033AO0117,0.13878635499115932
1662,31033AO0126,0.13712660754518763
1663,31033AO0118,0.13761831037225164
1664,31033AO0119,0.13755408669019673
1665,31033AO0142,0.13696674023542896
1666,31033AO0107,0.13973376064126153
1667,31033AO0108,0.13991437836361656
1668,31033AO0106,0.1397520545793456
1669,31033AO0109,0.1391178224267078
1670,31033AO0147,0.13716287907643815
1671,31033AO0139,0.1416651535303451
1672,31033AO0120,0.13928818715057126
1673,31033AO0128,0.1390366806741335
1674,31033AO0129,0.13742832298700783
1675,31033AO0144,0.1368908033465104
1676,31033AO0145,0.13689631694758
1677,31033AO0131,0.13888532431922815
1678,31033AO0130,0.13706213547280485
1679,31033AO0098,0.14069707774801557
1680,31033AO0101,0.13983979679295805
1681,31033AO0103,0.1384334608277586
1682,31033AO0095,0.13839991209639707
1683,31033AO0096,0.13861613297625416
1684,31033AO0102,0.1376528621953197
1685,31033AO0100,0.13964405521792642
1686,31033AO0099,0.1398908090921135
1687,31033AO0133,0.13968334365581908
1688,31033AO0134,0.14195528601484558
1689,31033AO0135,0.13932659134873923
1690,31033AO0137,0.13785222437201636
1691,31033AO0136,0.13635917953324117
1692,31033AO0143,0.13693144977716348
1693,31033AO0092,0.14131533886056244
1694,31033AO0094,0.1395107558463657
1695,31033AO0083,0.13787727510409595
1696,31033AO0085,0.13815594311454732
1697,31033AO0082,0.1424948630529838
1698,31033AO0093,0.13794896232112241
1699,31033AO0084,0.138135833744507
1700,31033AO0087,0.13826062045967077
1701,31033AO0088,0.13952196389102886
1702,31033AO0086,0.13791623386291121
1703,31033AO0028,0.1407326310274734
1704,31033AO0029,0.14442207603800403
1705,31033AO0185,0.1358109062553176
1706,31033AO0192,0.16492647810357686
1707,31033AO0074,0.14014724924498015
1708,31033AO0080,0.1482650979001953
1709,31033AO0091,0.14509511640995387
1710,31033AO0110,0.1392267043575521
1711,31033AO0057,0.13951575292712634
1712,31033AO0058,0.14003475937245918
1713,31033AO0068,0.14092602522281203
1714,31033AO0056,0.14057944617090024
1715,31033AO0205,0.1400632029845072
1716,31033AO0065,0.14039214668647618
1717,31033AO0066,0.1395240299231621
1718,31033AO0064,0.1406333505048618
1719,31033AO0055,0.14089435283730595
1720,31033AO0071,0.14162733076922676
1721,31033AO0072,0.13935643996383043
1722,31033AO0073,0.13990719327798923
1723,31033AO0075,0.14190891050253748
1724,31033AO0069,0.14026506749300188
1725,31033AO0081,0.14520933206799597
1726,31033AO0013,0.14540740828272306
1727,31033AO0012,0.1430721991591078
1728,31033AO0011,0.14314973741595707
1729,31033AO0009,0.14060474623818675
1730,31033AO0008,0.14337788421393616
1731,31033AO0007,0.14342316081019102
1732,31033AO0006,0.140655875348091
1733,31033AO0010,0.13988876220379445
1734,31033AO0004,0.1398765578830688
1735,31033AO0002,0.14042728725001274
1736,31033AO0001,0.14274202970816705
1737,31033AO0003,0.14038078150063235
1738,31033AO0059,0.14051113209828375
1739,31033AO0060,0.13950882230007963
1740,31033AO0061,0.13929303947705862
1741,31033AO0062,0.14036697444489477
1742,31033AO0063,0.14062919307019336
1743,31033AO0048,0.14101234399023505
1744,31033AO0049,0.1416447465261827
1745,31033AO0047,0.14081828619730724
1746,31033AO0034,0.14529924307073827
1747,31033AO0050,0.14359444850306294
1748,31033AO0043,0.1420054421643135
1749,31033AO0042,0.1430578780254891
1750,31033AO0031,0.16046646515544888
1751,31033AO0053,0.1431481085245268
1752,31033AO0039,0.13969162374745847
1753,31033AO0045,0.13963955048943275
1754,31033AO0044,0.1434021615314917
1755,31033AO0038,0.14088469495630862
1756,31033AO0040,0.1399272316652648
1757,31033AO0041,0.13983080683694127
1758,31033AO0052,0.14069824260392044
1759,31033AO0037,0.15770650318549972
1760,31033AO0076,0.16648298210607712
1761,31033AO0076,0.16648298210607712
1762,31033AO0076,0.16648298210607712
1763,31033AO0076,0.16648298210607712
1764,31033AO0076,0.16648298210607712
1765,31033AO0076,0.16648298210607712
1766,31033AO0076,0.16648298210607712
1767,31033AO0076,0.16648298210607712
1768,31033AO0076,0.16648298210607712
1769,31033AO0076,0.16648298210607712
1770,31033AO0076,0.16648298210607712
1771,31033AO0076,0.16648298210607712
1772,31033AO0076,0.16648298210607712
1773,31033AO0076,0.16648298210607712
1774,31033AO0076,0.16648298210607712
1775,31033AO0076,0.16648298210607712
1776,31033AO0027,0.1629655200538515
1777,31033AP0021,0.1365795553271317
1778,31033AP0231,0.1295864585013911
1779,31033AP0226,0.12888160034958676
1780,31033AP0247,0.13153360532914812
1781,31033AP0248,0.1285370915525809
1782,31033AP0246,0.13083915826244186
1783,31033AP0244,0.12849622714182612
1784,31033AP0241,0.1285799715764578
1785,31033AP0128,0.13369507458641114
1786,31033AP0217,0.12727831343508164
1787,31033AP0214,0.12691475381957473
1788,31033AP0213,0.1278842398163401
1789,31033AP0017,0.13971791466848452
1790,31033AP0014,0.14302479697716938
1791,31033AP0020,0.13879535209349741
1792,31033AP0019,0.13629829075671382
1793,31033AP0228,0.13599559446486678
1794,31033AP0018,0.13813348605072062
1795,31033AP0013,0.13691712664137784
1796,31033AP0015,0.14156621823635132
1797,31033AP0037,0.13565560167354396
1798,31033AP0046,0.1357844297578696
1799,31033AP0048,0.1347111541740426
1800,31033AP0026,0.14073236169490863
1801,31033AP0031,0.13432048131738047
1802,31033AP0030,0.13445186003271564
1803,31033AP0027,0.13600141487734996
1804,31033AP0028,0.136573924544239
1805,31033AP0063,0.13623376916830862
1806,31033AP0060,0.13426954494435872
1807,31033AP0076,0.13417564572503557
1808,31033AP0077,0.13763176671943933
1809,31033AP0068,0.1371575163746619
1810,31033AP0036,0.1377387945145986
1811,31033AP0034,0.13510274564603483
1812,31033AP0056,0.13392648122495562
1813,31033AP0057,0.134185946775621
1814,31033AP0069,0.13462120137850878
1815,31033AP0035,0.13653535255234467
1816,31033AP0047,0.13584076004389287
1817,31033AP0040,0.1343813419060735
1818,31033AP0016,0.14419879721012094
1819,31033AP0023,0.14094005769537618
1820,31033AP0022,0.13735264701329
1821,31033AP0025,0.14202729792836677
1822,31033AP0032,0.14398056154366753
1823,31033AP0038,0.14774545705547515
1824,31033AP0011,0.14632682220560447
1825,31033AP0039,0.14321046210588975
1826,31033AP0058,0.1344109356656883
1827,31033AP0059,0.13500969838841612
1828,31033AS0066,0.13129800287024096
1829,31033AS0067,0.13098995150387235
1830,31033AS0068,0.13096679121203997
1831,31033AS0069,0.13105518532383395
1832,31033AS0057,0.13165747260845134
1833,31033AS0053,0.1316762814226635
1834,31033AS0052,0.13220543127628828
1835,31033AS0055,0.13198930479962337
1836,31033AS0056,0.13430812378071616
1837,31033AS0082,0.1313524518025397
1838,31033AS0081,0.13338161728627262
1839,31033AS0058,0.1322386633365724
1840,31033AS0060,0.13144338418916782
1841,31033AS0061,0.13167248609269916
1842,31033AS0059,0.1319174043552978
1843,31033AS0064,0.1311239462834464
1844,31033AS0063,0.13100000713479093
1845,31033AS0062,0.13167671918217005
1846,31033AS0065,0.13129078826986515
1847,31033AS0086,0.13565906702370148
1848,31033AS0077,0.13144726247838862
1849,31033AS0076,0.13137990572549882
1850,31033AS0075,0.1312838071367997
1851,31033AS0074,0.13125255260504068
1852,31033AS0080,0.13155134699671617
1853,31033AS0079,0.1313994899999547
1854,31033AS0073,0.13124219777846957
1855,31033AS0072,0.13118722080228343
1856,31033AS0078,0.13355147189424185
1857,31033AS0071,0.13128931459264462
1858,31033AS0085,0.1318967621930348
1859,31033AS0098,0.13220075993258903
1860,31033AS0097,0.13174947325772526
1861,31033AS0084,0.1319302303702332
1862,31033AS0422,0.1341492076785443
1863,31033AS0421,0.13245573231229074
1864,31033AS0091,0.13225252473823876
1865,31033AS0090,0.1319463494481022
1866,31033AS0089,0.13188849190277493
1867,31033AS0088,0.13185343466836028
1868,31033AS0039,0.13276426302566155
1869,31033AS0041,0.13586479270624863
1870,31033AS0043,0.13615100604566568
1871,31033AS0050,0.13183882181272397
1872,31033AS0051,0.13168778323246833
1873,31033AS0047,0.13216980538403267
1874,31033AS0048,0.13216390764292485
1875,31033AS0105,0.13208094913310728
1876,31033AS0110,0.13217118678467224
1877,31033AS0106,0.13207166095969783
1878,31033AS0107,0.1321524097155605
1879,31033AS0102,0.13216763970123402
1880,31033AS0103,0.13195177466970975
1881,31033AS0104,0.13210820888841343
1882,31033AS0111,0.13219384809828597
1883,31033AS0112,0.1320564748235475
1884,31033AS0096,0.1317212044573718
1885,31033AS0095,0.1319298688036952
1886,31033AS0087,0.13198278166753669
1887,31033AS0092,0.1320716461022912
1888,31033AS0093,0.13186021237573328
1889,31033AS0094,0.1319123121009532
1890,31033AS0026,0.1344307959460586
1891,31033AS0027,0.13526461067782308
1892,31033AS0035,0.13245128316163007
1893,31033AS0045,0.13231236158653756
1894,31033AS0046,0.1322163391854315
1895,31033AS0109,0.13215318914581023
1896,31033AS0108,0.13249018349633696
1897,31033AS0189,0.13219279095232897
1898,31033AS0191,0.13234234149803545
1899,31033AS0038,0.1436468397298178
1900,31033AS0044,0.13644842054764844
1901,31033AS0192,0.13250907008212923
1902,31033AS0420,0.13367124121340457
1903,31033AS0418,0.13309281508333756
1904,31033AS0015,0.13337744241448
1905,31033AS0014,0.13298544785642058
1906,31033AS0004,0.13633371102991707
1907,31033AS0019,0.1349054644450415
1908,31033AS0002,0.133455741821244
1909,31033AS0003,0.13256949620344405
1910,31033AS0005,0.1330298627920683
1911,31033AS0006,0.1348978227301808
1912,31033AS0001,0.13307017269563445
1913,31033AS0032,0.13266520289598374
1914,31033AS0008,0.13484307300398019
1915,31033AS0021,0.13256167477532682
1916,31033AS0022,0.1341168130778504
1917,31033AS0023,0.13355605321690903
1918,31033AS0024,0.13347580335942574
1919,31033AS0025,0.1338370181409042
1920,31033AS0029,0.13349446659439074
1921,31033AS0028,0.13567642751561057
1922,31033AS0012,0.13316503866576498
1923,31033AS0386,0.14712134886020328
1924,31033AS0330,0.1334669045101923
1925,31033AS0355,0.15234656532853616
1926,31033AS0361,0.13617508298872447
1927,31033AS0385,0.15291437266083113
1928,31033AS0030,0.1341266503782514
1929,31033AS0327,0.13357700148884447
1930,31033AS0328,0.1334415578303401
1931,31033AS0331,0.13341956585262457
1932,31033AS0332,0.13334551179855988
1933,31033AS0335,0.13329624181805105
1934,31033AS0336,0.13347247212534905
1935,31033AS0340,0.13341083825188751
1936,31033AS0339,0.1332649055974713
1937,31033AS0338,0.13347314454613093
1938,31033AS0337,0.1341206432663196
1939,31033AS0334,0.13380589429308568
1940,31033AS0333,0.1335559215942771
1941,31033AS0383,0.13320821205014566
1942,31033AS0382,0.13319574660966343
1943,31033AS0381,0.13313169926046428
1944,31033AS0380,0.13309622334391438
1945,31033AS0379,0.1336978221322843
1946,31033AS0384,0.1332596354129168
1947,31033AS0354,0.1329746930289546
1948,31033AS0352,0.13336370674580028
1949,31033AS0353,0.132842858686746
1950,31033AS0349,0.13410194677389442
1951,31033AS0346,0.13357761118533734
1952,31033AS0341,0.13379526043462606
1953,31033AS0343,0.133300463021687
1954,31033AS0344,0.13319119848121977
1955,31033AS0348,0.13335668655706617
1956,31033AS0345,0.13310078925675628
1957,31033AS0347,0.13310658421927593
1958,31033AS0359,0.1342661751293198
1959,31033AS0083,0.13117307899516803
1960,31033AS0101,0.13222226143630644
1961,31033AS0113,0.13213159121481993
1962,31033AS0114,0.13210991666331867
1963,31033AS0115,0.13197784501841414
1964,31033AS0100,0.1319399931265817
1965,31033AS0099,0.13194519767697385
1966,31033AS0188,0.13227558861925787
1967,31033AS0126,0.1320622376115654
1968,31033AS0128,0.13170117617604807
1969,31033AS0129,0.13210274749882522
1970,31033AS0186,0.13244356229975524
1971,31033AS0187,0.1323496013383898
1972,31033AS0157,0.13207386780519628
1973,31033AS0193,0.13259999690122884
1974,31033AS0166,0.13241875328284344
1975,31033AS0184,0.13250593283180842
1976,31033AS0185,0.1336013194333277
1977,31033AS0134,0.1321285176563376
1978,31033AS0136,0.13206323599848502
1979,31033AS0153,0.13211244304211026
1980,31033AS0139,0.13224375392169452
1981,31033AS0246,0.13346444485332978
1982,31033AS0194,0.13268772017471311
1983,31033AS0195,0.13276235636024222
1984,31033AS0196,0.13284698158489006
1985,31033AS0197,0.1329380003889595
1986,31033AS0198,0.13304350381585273
1987,31033AS0250,0.13389906898056522
1988,31033AS0183,0.13261737231812043
1989,31033AS0342,0.1340050780258401
1990,31033AS0199,0.1330743144295959
1991,31033AS0202,0.14492647947888382
1992,31033AS0201,0.15243300741415258
1993,31033AS0209,0.13351583833463018
1994,31033AS0205,0.1337252138884067
1995,31033AS0204,0.13353271593710406
1996,31033AS0203,0.13387581353589137
1997,31033AS0200,0.13309971800715617
1998,31033AS0178,0.13541033870331762
1999,31033AS0179,0.13315380332329085
2000,31033AS0180,0.1329521000841125
2001,31033AS0181,0.13279181681170582
2002,31033AS0182,0.13270889459777896
2003,31033AS0416,0.13984265017478076
2004,31033AS0394,0.13405558255184408
2005,31033AS0395,0.1355234949119409
2006,31033AS0396,0.13511111633633788
2007,31033AS0391,0.13620962926261476
2008,31033AS0399,0.13554627619944035
2009,31033AS0401,0.1336685033391915
2010,31033AS0393,0.13388937486787544
2011,31033AS0310,0.1345458671616618
2012,31033AS0320,0.13421210594619762
2013,31033AS0405,0.13361525678804373
2014,31033AS0324,0.13907358092913344
2015,31033AS0321,0.14333170312081456
2016,31033AS0322,0.13850816924807374
2017,31033AS0403,0.1340164885709599
2018,31033AS0305,0.13540098210149157
2019,31033AS0306,0.13419703711627493
2020,31033AS0329,0.13356356137037734
2021,31033AS0326,0.13370943871267504
2022,31033AS0261,0.1348181480142865
2023,31033AS0325,0.1396378550557087
2024,31033AS0260,0.1358825841412222
2025,31033AS0258,0.1434413497148312
2026,31033AS0273,0.13441926857029546
2027,31033AS0274,0.1339727550256488
2028,31033AS0275,0.13392965430205903
2029,31033AS0276,0.1339742231957371
2030,31033AS0277,0.13433880129223796
2031,31033AS0303,0.1350184882989628
2032,31033AS0304,0.1350035511755366
2033,31033AS0412,0.15031315248064694
2034,31033AS0248,0.13349328792224033
2035,31033AS0247,0.13374049027188906
2036,31033AS0245,0.13348123376405105
2037,31033AS0252,0.1342209323201267
2038,31033AS0251,0.1341126199133318
2039,31033AS0234,0.13433944267934464
2040,31033AS0249,0.13659471548650937
2041,31033AS0253,0.13511445775076056
2042,31033AS0256,0.13401279344310466
2043,31033AS0255,0.13397394026287004
2044,31033AS0254,0.13396011843042124
2045,31033AS0235,0.13425682799514493
2046,31033AS0236,0.1339904022451207
2047,31033AS0244,0.1338165980063015
2048,31033AS0212,0.13364979617103984
2049,31033AS0213,0.13366882239924688
2050,31033AS0214,0.13363384374689363
2051,31033AS0215,0.1338374971915562
2052,31033AS0220,0.13338294478468457
2053,31033AS0222,0.1334646240471258
2054,31033AS0221,0.1334341448890382
2055,31033AS0219,0.13396752191350567
2056,31033AS0217,0.1338585207830505
2057,31033AS0238,0.13427463720300373
2058,31033AS0239,0.13436498802673363
2059,31033AS0243,0.13414117717979976
2060,31033AS0237,0.13425456722485907
2061,31033AS0232,0.1351390511757615
2062,31033AS0233,0.13605031682415625
2063,31033AS0231,0.13512140870368247
2064,31033AS0230,0.13524423425330068
2065,31033AS0224,0.13409644190045583
2066,31033AS0218,0.13371273949692722
2067,31033AS0413,0.1425498843765881
2068,31033AS0116,0.1313289308872284
2069,31033AS0117,0.13142114601586483
2070,31033AS0118,0.13149649129665916
2071,31033AS0119,0.13157556719533567
2072,31033AS0120,0.13166980296824687
2073,31033AS0121,0.13182479453709073
2074,31033AS0410,0.15684170801550557
2075,31033AT0035,0.13160222308122085
2076,31033AT0034,0.13177922654188082
2077,31033AT0021,0.13222569996354386
2078,31033AT0018,0.13231012731074818
2079,31033AT0023,0.1318057738598382
2080,31033AT0022,0.13137629030142764
2081,31033AT0020,0.13115267639454747
2082,31033AT0019,0.13087772212339768
2083,31033AT0012,0.1319018657587324
2084,31033AT0011,0.13195921844725592
2085,31033AT0013,0.13044563627158662
2086,31033AT0014,0.13049290818623965
2087,31033AT0010,0.1324285503747209
2088,31033AT0007,0.136898877757866
2089,31033AT0005,0.1387092370995753
2090,31033AT0004,0.1359369939163795
2091,31033AT0006,0.13524068428466582
2092,31033AT0016,0.13183731174314742
2093,31033AT0015,0.1320168715304882
2094,31033AT0048,0.1327434362576387
2095,31033AT0042,0.1365859489238884
2096,31033AT0079,0.132154519113962
2097,31033AT0038,0.13188762752847882
2098,31033AT0037,0.13183314802110663
2099,31033AT0036,0.1317347246127944
2100,31033AT0071,0.13163893898883836
2101,31033AT0072,0.13164531041687808
2102,31033AT0070,0.13172611671211323
2103,31033AT0040,0.13174082202269702
2104,31033AT0017,0.13361925032615418
2105,31033AT0031,0.135459764403611
2106,31033AT0030,0.13396351277195404
2107,31033AT0041,0.13557644381721015
2108,31033AT0047,0.13236609651800557
2109,31033AT0053,0.13404390884259962
2110,31033AT0052,0.13179275926919032
2111,31033AT0051,0.1317319459659957
2112,31033AT0046,0.13218524225852085
2113,31033AT0056,0.14248105726765245
2114,31033AT0003,0.1499465678495425
2115,31033AT0002,0.13739225816410888
2116,31033AT0032,0.1395572180467939
2117,31033AT0068,0.15391207514084626
2118,31033AT0150,0.13413625354851116
2119,31033AT0154,0.1359222177572168
2120,31033AT0171,0.13598400429055071
2121,31033AT0170,0.13706889382162
2122,31033AT0176,0.13476530235013845
2123,31033AT0153,0.13324787513836653
2124,31033AT0151,0.1340468037720268
2125,31033AT0158,0.13597196286514626
2126,31033AT0156,0.13463323478137307
2127,31033AT0155,0.13388211690646357
2128,31033AT0177,0.1342507210120617
2129,31033AT0178,0.13335607329559657
2130,31033AT0174,0.13426614154755398
2131,31033AT0179,0.13324938251341964
2132,31033AT0180,0.13314183445443958
2133,31033AT0173,0.13553700487870668
2134,31033AT0181,0.13332226295903604
2135,31033AT0182,0.1333386922014839
2136,31033AT0183,0.13334134642256826
2137,31033AT0184,0.13324792692875298
2138,31033AT0185,0.13333651478262626
2139,31033AT0186,0.13358822007955065
2140,31033AT0187,0.13406113051905852
2141,31033AT0165,0.13422739669163888
2142,31033AT0164,0.13396609861363487
2143,31033AT0166,0.1339693651371408
2144,31033AT0168,0.13437104570604358
2145,31033AT0167,0.13377787886738204
2146,31033AT0057,0.1496053455164584
2147,31033AT0058,0.1335233048352592
2148,31033AT0064,0.13449481292092172
2149,31033AT0063,0.1361024784334428
2150,31033AT0060,0.13552149716631978
2151,31033AT0059,0.13788880806758086
2152,31033AT0061,0.1337550584242546
2153,31033AT0062,0.13247796601924425
2154,31033AT0169,0.1374171826899622
2155,31033AT0065,0.15048627811609355
2156,31033AT0073,0.13163010533397962
2157,31033AT0202,0.13293965148966005
2158,31033AT0201,0.1330512402556488
2159,31033AT0200,0.13268582383028882
2160,31033AT0199,0.13258158586113367
2161,31033AT0198,0.13243984584074303
2162,31033AT0197,0.1322884924698639
2163,31033AT0196,0.13256552661408277
2164,31033AT0195,0.13237915651413965
2165,31033AT0194,0.13409103788215318
2166,31033AT0027,0.1330236757795259
2167,31033AT0049,0.13191364132278352
2168,31033AT0114,0.13386263956526034
2169,31033AT0111,0.13588390716356424
2170,31033AT0109,0.1331502234467304
2171,31033AT0108,0.13377926694665881
2172,31033AT0101,0.13601192582875493
2173,31033AT0076,0.1333539449096277
2174,31033AT0074,0.13223446138247263
2175,31033AT0075,0.13172339751230694
2176,31033AT0086,0.13191309917235136
2177,31033AT0087,0.1318417833666904
2178,31033AT0104,0.13384323703260503
2179,31033AT0103,0.13365689126698357
2180,31033AT0082,0.13276292047252125
2181,31033AT0084,0.1374017711162506
2182,31033AT0098,0.13582251108559604
2183,31033AT0097,0.1341965510115017
2184,31033AT0089,0.1358665089509578
2185,31033AT0085,0.13536602426297162
2186,31033AT0090,0.13333739011081777
2187,31033AT0095,0.13327683526779582
2188,31033AT0096,0.13519922478446297
2189,31033AT0102,0.1358385189552695
2190,31033AT0100,0.1353782027628939
2191,31033AT0088,0.1346286340550287
2192,31033AT0115,0.13365670053236955
2193,31033AT0110,0.13507250331233364
2194,31033AT0029,0.13998929059858586
2195,31033AT0081,0.13283482558051923
2196,31033AT0146,0.14335737565019618
2197,31033AT0124,0.13771943850060836
2198,31033AT0125,0.1399418740929235
2199,31033AT0105,0.13404773156673302
2200,31033AT0148,0.13691596385674895
2201,31033AT0144,0.13551246437680686
2202,31033AT0145,0.13469083711670943
2203,31033AT0142,0.13724613701451113
2204,31033AT0147,0.1373661034826647
2205,31033AT0152,0.14157301051245544
2206,31033AT0157,0.14105189748878258
2207,31033AT0159,0.13641915405741004
2208,31033AT0119,0.13754508318456582
2209,31033AT0118,0.1332749958424827
2210,31033AT0113,0.13451517250588962
2211,31033AT0117,0.13268609776215856
2212,31033AT0112,0.13816722757932712
2213,31033AT0106,0.1617425133104473
2214,31033AT0149,0.14079773486897165
2215,31033AT0050,0.16076514633902345
2216,31033AT0001,0.1468167796350745
2217,31033AT0028,0.13728657793769075
2218,31033AT0024,0.13852674389866004
2219,31033AT0123,0.13491647206022742
2220,31033AT0122,0.13537442163462765
2221,31033AT0120,0.14085210167611456
2222,31033AV0152,0.1335780974236197
2223,31033AV0135,0.13322600603040938
2224,31033AV0138,0.13523181934166775
2225,31033AV0210,0.1319620722893771
2226,31033AV0034,0.1354646599497884
2227,31033AV0020,0.1308847142467689
2228,31033AV0033,0.13382612320328904
2229,31033AV0028,0.13123421983987202
2230,31033AV0032,0.13327304897918377
2231,31033AV0029,0.13128947819670286
2232,31033AV0030,0.13152712903654024
2233,31033AV0036,0.13274449793023071
2234,31033AV0037,0.13272823865469585
2235,31033AV0035,0.13384070161891956
2236,31033AV0045,0.13392622072741037
2237,31033AV0046,0.13104600238793626
2238,31033AV0047,0.13152761764304255
2239,31033AV0052,0.13065416868889443
2240,31033AV0050,0.1336429618748384
2241,31033AV0049,0.13400544566010733
2242,31033AV0123,0.13058320364442919
2243,31033AV0044,0.13567042824856052
2244,31033AV0043,0.13202624247057743
2245,31033AV0042,0.13189487509394054
2246,31033AV0127,0.1307032000494485
2247,31033AV0026,0.13126709587046037
2248,31033AV0038,0.13429335286936128
2249,31033AV0124,0.130611532646414
2250,31033AV0008,0.13111775289238586
2251,31033AV0027,0.13147937465919168
2252,31033AV0023,0.13080009150212676
2253,31033AV0021,0.13086424912693967
2254,31033AV0022,0.13084494396474255
2255,31033AV0125,0.13076462115038892
2256,31033AV0126,0.13087452979063438
2257,31033AV0040,0.1368835731599422
2258,31033AV0025,0.13125794428681375
2259,31033AV0024,0.1310178793369058
2260,31033AV0041,0.1520480115501984
2261,31033AV0063,0.12970214230394725
2262,31033AV0065,0.12928662860878185
2263,31033AV0064,0.12985638130133303
2264,31033AV0057,0.13213005720185986
2265,31033AV0056,0.13128102573235167
2266,31033AV0055,0.12956048667092068
2267,31033AV0122,0.13092752439277522
2268,31033AV0121,0.13058824674919906
2269,31033AV0058,0.1365233016465084
2270,31033AV0117,0.13034096099717862
2271,31033AV0130,0.13052457861401895
2272,31033AV0120,0.13300492031000732
2273,31033AV0118,0.1304322496625156
2274,31033AV0119,0.13101655735947185
2275,31033AV0129,0.13052301938612443
